,start_station_name,end_station_name,start_lat,start_lng,end_lat,end_lng,value
1223949,Broadway & W 51 St,Broadway & W 51 St,40.76228826,-73.98336183,40.76228826,-73.98336183,2292
4929416,Washington Square E,University Pl & E 14 St,40.73049393,-73.9957214,40.734814,-73.992085,2290
717969,8 Ave & W 49 St,8 Ave & W 49 St,40.76171227910671,-73.98655101656914,40.76171227910671,-73.98655101656914,2283
4275350,W 15 St & 6 Ave,W 21 St & 6 Ave,40.738046142482766,-73.99642959237099,40.74173969,-73.99415556,2282
2063293,E 31 St & 3 Ave,E 31 St & 3 Ave,40.74394314,-73.97966069,40.74394314,-73.97966069,2276
2926028,Henry St & Grand St,Henry St & Grand St,40.714211,-73.981095,40.714211,-73.981095,2276
825735,Allen St & Stanton St,Allen St & Stanton St,40.722055,-73.989111,40.722055,-73.989111,2275
5013864,West St & Chambers St,West St & Liberty St,40.71754834,-74.01322069,40.711444,-74.014847,2266
4782026,W 70 St & Amsterdam Ave,W 64 St & Thelonious Monk Circle,40.77748046,-73.98288594,40.77515953434235,-73.98918695747852,2264
573850,6 Ave & Broome St,6 Ave & Broome St,40.72431,-74.00473,40.72431,-74.00473,2254
734860,9 Ave & W 18 St,9 Ave & W 18 St,40.74317449,-74.00366443,40.74317449,-74.00366443,2241
192964,2 Ave & E 31 St,2 Ave & E 29 St,40.74290902,-73.97706058,40.74172351097472,-73.97809267044067,2239
2073956,E 33 St & 1 Ave,2 Ave & E 31 St,40.74322681432173,-73.97449783980846,40.74290902,-73.97706058,2239
95169,10 Ave & W 14 St,West St & Liberty St,40.74198159994023,-74.00831580162048,40.711444,-74.014847,2236
4285808,W 16 St & The High Line,8 Ave & W 16 St,40.74334935,-74.00681753,40.740983,-74.001702,2233
4281118,W 15 St & 7 Ave,W 15 St & 7 Ave,40.73935542,-73.99931783,40.73935542,-73.99931783,2215
4655177,W 50 St & 10 Ave,W 50 St & 10 Ave,40.76473420006519,-73.99194359779358,40.76473420006519,-73.99194359779358,2211
1441176,Central Park West & W 68 St,Central Park West & W 72 St,40.7734066,-73.97782542,40.77579376683666,-73.9762057363987,2210
2586973,Forsyth St	& Grand St,Forsyth St	& Grand St,40.71779817737835,-73.99316132068634,40.71779817737835,-73.99316132068634,2203
3548258,North Moore St & Greenwich St,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,40.72019521437465,-74.0103006362915,2202
2864473,Greenwich St & Hubert St,North Moore St & Greenwich St,40.721319,-74.010065,40.72019521437465,-74.0103006362915,2201
4410840,W 26 St & 8 Ave,11 Ave & W 27 St,40.74734825,-73.99723551,40.751396,-74.005226,2195
2448498,E 85 St & York Ave,E 85 St & 3 Ave,40.77536905,-73.94803392,40.77801203,-73.95407149,2194
19080,1 Ave & E 30 St,2 Ave & E 29 St,40.74144387,-73.97536082,40.74172351097472,-73.97809267044067,2191
2358414,E 7 St & Avenue A,Cooper Square & Astor Pl,40.72621788,-73.98379855,40.72951496224949,-73.99075269699097,2185
1545105,Clinton St & Grand St,Clinton St & Cherry St,40.71559509,-73.9870295,40.711471394469264,-73.98672603070736,2176
4134610,Vernon Blvd & 50 Ave,Center Blvd & 51 Ave,40.74232744,-73.95411749,40.74336608027021,-73.95960688591003,2175
4424549,W 27 St & 7 Ave,W 27 St & 7 Ave,40.746647,-73.993915,40.746647,-73.993915,2168
2743122,Grand Army Plaza & Central Park S,Central Park S & 6 Ave,40.7643971,-73.97371465,40.76590936,-73.97634151,2167
134706,11 Ave & W 41 St,W 44 St & 11 Ave,40.76030096,-73.99884222,40.762009,-73.996975,2165
2102947,E 39 St & 2 Ave,E 39 St & 2 Ave,40.74803319428767,-73.973827958107,40.74803319428767,-73.973827958107,2159
1446725,Central Park West & W 72 St,5 Ave & E 72 St,40.77579376683666,-73.9762057363987,40.77282817,-73.96685276,2158
3737487,Riverside Blvd & W 67 St,W 70 St & Amsterdam Ave,40.777507027547976,-73.98888587951659,40.77748046,-73.98288594,2157
1594128,Columbus Ave & W 95 St,Columbus Ave & W 95 St,40.7919557,-73.968087,40.7919557,-73.968087,2157
725057,8 Ave & W 52 St,8 Ave & W 52 St,40.76370739,-73.9851615,40.76370739,-73.9851615,2156
1390612,Center Blvd & 51 Ave,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003,40.74336608027021,-73.95960688591003,2154
4338219,W 20 St & 10 Ave,W 20 St & 7 Ave,40.745686,-74.005141,40.74238787,-73.99726235,2154
1205232,Broadway & W 41 St,6 Ave & W 34 St,40.75513557,-73.98658032,40.74964,-73.98805,2151
52101,1 Ave & E 68 St,1 Ave & E 62 St,40.76500525,-73.95818491,40.7612274,-73.96094022,2151
4365021,W 21 St & 6 Ave,W 20 St & 10 Ave,40.74173969,-73.99415556,40.745686,-74.005141,2146
1241283,Broadway & W 56 St,Broadway & W 56 St,40.7652654,-73.98192338,40.7652654,-73.98192338,2140
512575,5 Ave & E 72 St,Central Park West & W 72 St,40.77282817,-73.96685276,40.77579376683666,-73.9762057363987,2138
6930,1 Ave & E 16 St,E 23 St & 1 Ave,40.73221853,-73.98165557,40.736502,-73.97809472,2133
4114392,University Pl & E 8 St,University Pl & E 14 St,40.73143724085228,-73.99490341544151,40.734814,-73.992085,2132
3741667,Riverside Dr & W 104 St,Riverside Dr & W 104 St,40.8013434,-73.9711457439,40.8013434,-73.9711457439,2131
1589957,Columbus Ave & W 72 St,W 63 St & Broadway,40.7770575,-73.97898475,40.77163851,-73.98261428,2130
2819252,Grant Ave & E 169 St,Grant Ave & E 169 St,40.83579,-73.913741,40.83579,-73.913741,2128
4401878,W 25 St & 6 Ave,W 25 St & 6 Ave,40.74395411,-73.99144871,40.74395411,-73.99144871,2127
4556886,W 42 St & 6 Ave,11 Ave & W 41 St,40.75492,-73.98455,40.76030096,-73.99884222,2126
2971248,Huron St & Franklin St,Kent Ave & N 7 St,40.73266,-73.95826,40.72036775298455,-73.96165072917938,2126
2371733,E 72 St & York Ave,E 72 St & York Ave,40.76663814,-73.95348296,40.76663814,-73.95348296,2121
517904,5 Ave & E 78 St,5 Ave & E 72 St,40.77632142182271,-73.96427392959595,40.77282817,-73.96685276,2111
2923611,Henry St & Grand St,Clinton St & Grand St,40.714211,-73.981095,40.71559509,-73.9870295,2109
76781,1 Ave & E 78 St,E 85 St & 3 Ave,40.77140426,-73.9535166,40.77801203,-73.95407149,2109
1074262,Broadway & Battery Pl,Broadway & Battery Pl,40.70463334,-74.01361706,40.70463334,-74.01361706,2107
686995,8 Ave & W 31 St,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,40.7505853470215,-73.9946848154068,2107
4172660,W 100 St & Manhattan Ave,W 100 St & Manhattan Ave,40.795,-73.9645,40.795,-73.9645,2104
4746965,W 59 St & 10 Ave,W 59 St & 10 Ave,40.770513,-73.988038,40.770513,-73.988038,2102
4306964,W 17 St & 8 Ave,W 17 St & 8 Ave,40.74177603,-74.00149746,40.74177603,-74.00149746,2092
2857102,Greenwich Ave & 8 Ave,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,40.7390169121,-74.0026376103,2084
2740882,Grand Army Plaza & Central Park S,5 Ave & E 87 St,40.7643971,-73.97371465,40.78232260730881,-73.95987510681152,2078
4513837,W 37 St & 10 Ave,W 37 St & 10 Ave,40.75660359,-73.9979009,40.75660359,-73.9979009,2077
4917594,Washington Pl & 6 Ave,Washington Pl & 6 Ave,40.73224119,-74.00026394,40.73224119,-74.00026394,2077
4427499,W 29 St & 9 Ave,9 Ave & W 22 St,40.7500727,-73.99839279,40.7454973,-74.00197139,2076
203373,2 Ave & E 72 St,1 Ave & E 78 St,40.7687620293096,-73.95840793848038,40.77140426,-73.9535166,2073
4625675,W 47 St & 10 Ave,W 47 St & 10 Ave,40.76269882,-73.99301222,40.76269882,-73.99301222,2072
810984,Allen St & Hester St,Allen St & Hester St,40.71605866,-73.99190759,40.71605866,-73.99190759,2070
4345962,W 20 St & 7 Ave,W 20 St & 7 Ave,40.74238787,-73.99726235,40.74238787,-73.99726235,2068
1730459,Driggs Ave & N Henry St,Driggs Ave & N 9 St,40.72325,-73.94308,40.71816969454208,-73.95520135760307,2063
10673,1 Ave & E 18 St,1 Ave & E 16 St,40.73381219196632,-73.98054420948029,40.73221853,-73.98165557,2054
2038176,E 27 St & 1 Ave,E 27 St & 1 Ave,40.739445,-73.976806,40.739445,-73.976806,2054
4145299,Vesey Pl & River Terrace,North Moore St & Greenwich St,40.7153379,-74.01658354,40.72019521437465,-74.0103006362915,2054
641265,7 Ave & Central Park South,5 Ave & E 87 St,40.7667405590595,-73.9790689945221,40.78232260730881,-73.95987510681152,2051
1789334,E 11 St & 1 Ave,E 11 St & 1 Ave,40.72953837,-73.98426726,40.72953837,-73.98426726,2051
5006213,West St & Chambers St,Christopher St & Greenwich St,40.71754834,-74.01322069,40.73291553,-74.00711384,2049
2727378,Graham Ave & Conselyea St,Richardson St & N Henry St,40.715143,-73.944507,40.71907891179564,-73.94223690032959,2048
3049138,Kent Ave & N 7 St,Huron St & Franklin St,40.72036775298455,-73.96165072917938,40.73266,-73.95826,2043
4613834,W 45 St & 8 Ave,W 45 St & 8 Ave,40.75929124,-73.98859651,40.75929124,-73.98859651,2043
286795,3 Ave & E 62 St,1 Ave & E 68 St,40.76312584,-73.96526895,40.76500525,-73.95818491,2043
1197702,Broadway & W 38 St,Broadway & W 38 St,40.7529728216068,-73.98734897375107,40.7529728216068,-73.98734897375107,2039
137013,11 Ave & W 59 St,11 Ave & W 59 St,40.77149671054441,-73.99046033620834,40.77149671054441,-73.99046033620834,2037
1031148,Bleecker St & Crosby St,Bleecker St & Crosby St,40.72615604980408,-73.99510189890862,40.72615604980408,-73.99510189890862,2034
1864631,E 14 St & Avenue B,E 14 St & Avenue B,40.72938685,-73.97772429,40.72938685,-73.97772429,2033
4351649,W 20 St & 8 Ave,W 20 St & 8 Ave,40.74345335,-74.00004031,40.74345335,-74.00004031,2030
5027454,West Thames St,West St & Liberty St,40.70834698,-74.01713445,40.711444,-74.014847,2027
2066348,E 31 St & 3 Ave,W 31 St & 7 Ave,40.74394314,-73.97966069,40.749156,-73.9916,2026
2074810,E 33 St & 1 Ave,6 Ave & W 34 St,40.74322681432173,-73.97449783980846,40.74964,-73.98805,2025
2036215,E 27 St & 1 Ave,2 Ave & E 29 St,40.739445,-73.976806,40.74172351097472,-73.97809267044067,2025
669660,8 Ave & W 16 St,8 Ave & W 16 St,40.740983,-74.001702,40.740983,-74.001702,2019
4799463,W 82 St & Central Park West,W 82 St & Central Park West,40.78275,-73.97137,40.78275,-73.97137,2019
3625675,Picnic Point,Yankee Ferry Terminal,40.68512559515415,-74.02535319328308,40.68706579875912,-74.01675585121666,2011
3256593,MacDougal St & Prince St,MacDougal St & Prince St,40.72710258,-74.00297088,40.72710258,-74.00297088,2010
2875316,Greenwich St & W Houston St,Greenwich St & W Houston St,40.728846,-74.008591,40.728846,-74.008591,2003
24707,1 Ave & E 39 St,1 Ave & E 44 St,40.74714,-73.97113,40.75001986,-73.96905301,2002
3597897,Park Cir & East Dr,Park Cir & East Dr,40.651566,-73.972212,40.651566,-73.972212,2000
1473027,Centre St & Worth St,Centre St & Worth St,40.71494807,-74.00234482,40.71494807,-74.00234482,1999
1883535,E 15 St & 3 Ave,E 15 St & 3 Ave,40.734232,-73.986923,40.734232,-73.986923,1998
3805310,S 3 St & Bedford Ave,S 3 St & Bedford Ave,40.71260486,-73.96264403,40.71260486,-73.96264403,1996
4648108,W 49 St & 8 Ave,W 49 St & 8 Ave,40.76227205,-73.98788205,40.76227205,-73.98788205,1991
743222,9 Ave & W 22 St,9 Ave & W 18 St,40.7454973,-74.00197139,40.74317449,-74.00366443,1991
4114522,University Pl & E 8 St,University Pl & E 8 St,40.73143724085228,-73.99490341544151,40.73143724085228,-73.99490341544151,1989
1759416,E 10 St & Avenue A,Ave A & E 14 St,40.72740794,-73.98142006,40.73031071000895,-73.98047178983688,1988
64286,1 Ave & E 68 St,E 88 St & 1 Ave,40.76500525,-73.95818491,40.778301,-73.9488134,1987
2640145,Frederick Douglass Blvd & W 117 St,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,40.805159,-73.954692,1987
1914666,E 161 St & River Ave,E 161 St & River Ave,40.827883,-73.927111,40.827883,-73.927111,1986
3500339,N 6 St & Bedford Ave,N 6 St & Bedford Ave,40.71745169,-73.95850939,40.71745169,-73.95850939,1980
875177,Amsterdam Ave & W 79 St,Amsterdam Ave & W 73 St,40.7829391,-73.9786517,40.77966809007312,-73.98093044757842,1976
5011397,West St & Chambers St,W 22 St & 10 Ave,40.71754834,-74.01322069,40.74691959,-74.00451887,1972
2359639,E 7 St & Avenue A,E 7 St & Avenue A,40.72621788,-73.98379855,40.72621788,-73.98379855,1968
4847151,W 95 St & Broadway,W 95 St & Broadway,40.7937704,-73.971888,40.7937704,-73.971888,1968
2350520,E 7 St & Ave B,Cooper Square & Astor Pl,40.7251285241158,-73.98131668567657,40.72951496224949,-73.99075269699097,1963
2089414,E 33 St & 5 Ave,E 33 St & 5 Ave,40.74765947,-73.98490707,40.74765947,-73.98490707,1960
4572677,W 42 St & 8 Ave,W 42 St & 8 Ave,40.7575699,-73.99098507,40.7575699,-73.99098507,1959
2134092,E 40 St & Park Ave,E 27 St & Park Ave S,40.750756,-73.978326,40.74275179648995,-73.9847157150507,1956
1617218,Cooper Square & Astor Pl,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097,40.72951496224949,-73.99075269699097,1953
1412884,Central Park S & 6 Ave,5 Ave & E 93 St,40.76590936,-73.97634151,40.7857851,-73.957481,1950
4040037,Sullivan St & Washington Sq,Sullivan St & Washington Sq,40.73047747,-73.99906065,40.73047747,-73.99906065,1949
3766664,Riverside Dr & W 91 St,Riverside Dr & W 91 St,40.79313480986663,-73.97700369358063,40.79313480986663,-73.97700369358063,1947
4607526,W 44 St & 5 Ave,W 44 St & 5 Ave,40.75500254,-73.98014437,40.75500254,-73.98014437,1942
4783558,W 70 St & Amsterdam Ave,West End Ave & W 60 St,40.77748046,-73.98288594,40.77237,-73.99005,1940
1798953,E 11 St & Avenue B,Ave A & E 14 St,40.72746420692392,-73.97950418293476,40.73031071000895,-73.98047178983688,1939
3382587,Metropolitan Ave & Bedford Ave,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,40.71534825,-73.96024116,1937
1178989,Broadway & W 29 St,Broadway & W 25 St,40.7462009,-73.98855723,40.74286877312112,-73.98918628692627,1936
1969770,E 2 St & Avenue A,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.72307749068673,-73.98583620786667,1932
3246201,Little West St & 1 Pl,West St & Chambers St,40.70569254,-74.01677685,40.71754834,-74.01322069,1930
5113267,Yankee Ferry Terminal,Picnic Point,40.68706579875912,-74.01675585121666,40.68512559515415,-74.02535319328308,1928
2041249,E 27 St & 1 Ave,W 31 St & 7 Ave,40.739445,-73.976806,40.749156,-73.9916,1926
418098,4 Ave & E 12 St,4 Ave & E 12 St,40.732647,-73.99011,40.732647,-73.99011,1924
4704748,W 54 St & 9 Ave,9 Ave & W 45 St,40.76584941,-73.98690506,40.76019252,-73.9912551,1923
4764276,W 64 St & Thelonious Monk Circle,W 70 St & Amsterdam Ave,40.77515953434235,-73.98918695747852,40.77748046,-73.98288594,1923
2618695,Franklin St & Dupont St,Kent Ave & N 7 St,40.73564,-73.95866,40.72036775298455,-73.96165072917938,1920
3511942,Nassau Ave & Russell St,Driggs Ave & N 9 St,40.72557,-73.94434,40.71816969454208,-73.95520135760307,1918
4691898,W 53 St & 10 Ave,W 53 St & 10 Ave,40.76669671,-73.99061728,40.76669671,-73.99061728,1917
133028,11 Ave & W 41 St,W 34 St &	Hudson Blvd E,40.76030096,-73.99884222,40.75516719072139,-74.00059908628464,1911
212806,2 Ave & E 96 St,E 102 St & 1 Ave,40.7839636,-73.9471673,40.7869946,-73.94164802,1910
2026180,E 25 St & 2 Ave,E 25 St & 2 Ave,40.73912601,-73.97973776,40.73912601,-73.97973776,1910
2514090,E Burnside Ave & Ryer Ave,E Burnside Ave & Ryer Ave,40.850535,-73.901318,40.850535,-73.901318,1909
4930722,Washington Square E,Washington Square E,40.73049393,-73.9957214,40.73049393,-73.9957214,1909
1237765,Broadway & W 53 St,W 53 St & 10 Ave,40.76344058,-73.98268129,40.76669671,-73.99061728,1907
2977420,India St & Manhattan Ave,Franklin St & Dupont St,40.73232194,-73.9550858,40.73564,-73.95866,1905
3982494,Stanton St & Chrystie St,Stanton St & Chrystie St,40.72229346,-73.99147535,40.72229346,-73.99147535,1902
3049468,Kent Ave & N 7 St,India St Pier,40.72036775298455,-73.96165072917938,40.731734785883454,-73.9612390102593,1900
3938648,St Marks Pl & 2 Ave,St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.7284186,-73.98713956,1897
3203490,Lexington Ave & E 24 St,Lexington Ave & E 24 St,40.74025878,-73.98409214,40.74025878,-73.98409214,1896
585124,6 Ave & W 33 St,6 Ave & W 45 St,40.74901271,-73.98848395,40.756951,-73.982631,1895
2134774,E 40 St & Park Ave,E 33 St & 1 Ave,40.750756,-73.978326,40.74322681432173,-73.97449783980846,1895
2168788,E 44 St & Lexington Ave,E 44 St & Lexington Ave,40.752643,-73.974996,40.752643,-73.974996,1894
1344877,Carmine St & 6 Ave,Carmine St & 6 Ave,40.73038599,-74.00214988,40.73038599,-74.00214988,1893
3396268,Milton St & Franklin St,Milton St & Franklin St,40.72906,-73.95779,40.72906,-73.95779,1888
1988558,E 20 St & 2 Ave,E 20 St & 2 Ave,40.73587678,-73.98205027,40.73587678,-73.98205027,1886
3617855,Perry St & Bleecker St,Perry St & Bleecker St,40.73535398,-74.00483091,40.73535398,-74.00483091,1882
1407089,Central Park North & Adam Clayton Powell Blvd,7 Ave & Central Park South,40.799484,-73.955613,40.7667405590595,-73.9790689945221,1882
4356125,W 21 St & 6 Ave,6 Ave & W 33 St,40.74173969,-73.99415556,40.74901271,-73.98848395,1881
2014682,E 23 St & 1 Ave,E 23 St & 1 Ave,40.736502,-73.97809472,40.736502,-73.97809472,1881
2116687,E 4 St & 2 Ave,E 4 St & 2 Ave,40.7262807,-73.98978041,40.7262807,-73.98978041,1878
357404,31 St & Newtown Ave,Newtown Ave & 23 St,40.7675487799971,-73.9209334552288,40.7713615,-73.9246145,1870
2069949,E 32 St & Park Ave,E 32 St & Park Ave,40.7457121,-73.98194829,40.7457121,-73.98194829,1865
1084092,Broadway & Berry St,N 6 St & Bedford Ave,40.71044554,-73.96525063,40.71745169,-73.95850939,1863
2618305,Franklin St & Dupont St,India St & Manhattan Ave,40.73564,-73.95866,40.73232194,-73.9550858,1860
4943266,Washington St & Laight St,Greenwich St & Hubert St,40.72231,-74.0106,40.721319,-74.010065,1856
1934531,E 17 St & Broadway,E 17 St & Broadway,40.73704984,-73.99009296,40.73704984,-73.99009296,1856
3062344,Kingsland Ave & Nassau Ave,Leonard St & Nassau Ave,40.72577,-73.94173,40.7239567849954,-73.94984364509583,1851
1795016,E 11 St & 3 Ave,E 11 St & 3 Ave,40.73127,-73.98849,40.73127,-73.98849,1845
1097529,Broadway & E 14 St,Washington Pl & Broadway,40.73454567,-73.99074142,40.72903917,-73.99404649,1844
2318751,E 6 St & Avenue D,E 6 St & Avenue D,40.72228087,-73.97668709,40.72228087,-73.97668709,1844
1540871,Clinton St & Cherry St,Clinton St & Grand St,40.711471394469264,-73.98672603070736,40.71559509,-73.9870295,1841
5013171,West St & Chambers St,Washington St & Gansevoort St,40.71754834,-74.01322069,40.739323,-74.008119,1840
2045028,E 27 St & Park Ave S,E 40 St & Park Ave,40.74275179648995,-73.9847157150507,40.750756,-73.978326,1839
1722095,Driggs Ave & Lorimer St,Driggs Ave & N 9 St,40.72179134,-73.9504154,40.71816969454208,-73.95520135760307,1831
4805231,W 84 St & Broadway,W 84 St & Broadway,40.7867947,-73.977112,40.7867947,-73.977112,1828
2195066,E 47 St & Park Ave,W 41 St & 8 Ave,40.75510267,-73.97498696,40.75640548,-73.9900262,1828
4669760,W 51 St & 6 Ave,W 51 St & 6 Ave,40.7606597,-73.98042047,40.7606597,-73.98042047,1828
669925,8 Ave & W 16 St,8 Ave & W 31 St,40.740983,-74.001702,40.7505853470215,-73.9946848154068,1823
4107247,University Pl & E 14 St,W 13 St & 5 Ave,40.734814,-73.992085,40.735445,-73.99431,1823
3914753,Spruce St & Nassau St,Spruce St & Nassau St,40.71146364,-74.00552427,40.71146364,-74.00552427,1818
1745231,E 1 St & 1 Ave,E 2 St & Avenue C,40.72335597960796,-73.98864984512329,40.7208736,-73.98085795,1814
1232503,Broadway & W 53 St,Broadway & W 53 St,40.76344058,-73.98268129,40.76344058,-73.98268129,1813
4427319,W 29 St & 9 Ave,9 Ave & W 18 St,40.7500727,-73.99839279,40.74317449,-74.00366443,1811
926333,Ave A & E 14 St,E 9 St & Avenue C,40.73031071000895,-73.98047178983688,40.72521311,-73.97768752,1810
4408780,W 26 St & 10 Ave,W 26 St & 10 Ave,40.749717753,-74.002950346,40.749717753,-74.002950346,1809
799709,Adelphi St & Myrtle Ave,Willoughby St & Fleet St,40.69308257,-73.97178913,40.69196566,-73.9813018,1806
456472,46 Ave & 5 St,44 Dr & Jackson Ave,40.74731,-73.95451,40.74718234,-73.9432635,1805
7197,1 Ave & E 16 St,E 27 St & 1 Ave,40.73221853,-73.98165557,40.739445,-73.976806,1802
4355334,W 21 St & 6 Ave,10 Ave & W 28 St,40.74173969,-73.99415556,40.75066386,-74.00176802,1802
1466454,Centre St & Chambers St,Cadman Plaza E & Tillary St,40.71273266,-74.0046073,40.69597683,-73.99014892,1799
4827103,W 89 St & Columbus Ave,Columbus Ave & W 72 St,40.7882213,-73.97041561,40.7770575,-73.97898475,1798
1447103,Central Park West & W 72 St,7 Ave & Central Park South,40.77579376683666,-73.9762057363987,40.7667405590595,-73.9790689945221,1796
4773304,W 67 St & Broadway,W 67 St & Broadway,40.77492513,-73.98266566,40.77492513,-73.98266566,1793
2192059,E 47 St & Park Ave,E 47 St & Park Ave,40.75510267,-73.97498696,40.75510267,-73.97498696,1793
4372343,W 22 St & 10 Ave,9 Ave & W 22 St,40.74691959,-74.00451887,40.7454973,-74.00197139,1791
3991414,Stanton St & Norfolk St,Stanton St & Norfolk St,40.720747,-73.986274,40.720747,-73.986274,1788
1975456,E 2 St & Avenue B,E 1 St & 1 Ave,40.72217444,-73.98368779,40.72335597960796,-73.98864984512329,1787
5014202,West St & Liberty St,10 Ave & W 14 St,40.711444,-74.014847,40.74198159994023,-74.00831580162048,1787
2078327,E 33 St & 1 Ave,E 32 St & Park Ave,40.74322681432173,-73.97449783980846,40.7457121,-73.98194829,1781
1906105,E 16 St & Irving Pl,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154,40.735367055605394,-73.98797392845154,1779
1114012,Broadway & E 21 St,University Pl & E 14 St,40.73988840858996,-73.98958593606949,40.734814,-73.992085,1779
674953,8 Ave & W 16 St,W 20 St & 10 Ave,40.740983,-74.001702,40.745686,-74.005141,1777
4717909,W 55 St & 6 Ave,W 55 St & 6 Ave,40.763189,-73.978434,40.763189,-73.978434,1776
2427462,E 84 St & 1 Ave,E 84 St & 1 Ave,40.77565541,-73.95068615,40.77565541,-73.95068615,1775
2676074,Fulton St & Adams St,Fulton St & Adams St,40.69241829257847,-73.98949474096298,40.69241829257847,-73.98949474096298,1774
5008641,West St & Chambers St,Little West St & 1 Pl,40.71754834,-74.01322069,40.70569254,-74.01677685,1770
3453961,Mott St & Prince St,Mott St & Prince St,40.72317958,-73.99480012,40.72317958,-73.99480012,1769
5019287,West St & Liberty St,Pier 40 - Hudson River Park,40.711444,-74.014847,40.7277140777778,-74.01129573583603,1768
3884855,South St & Gouverneur Ln,South St & Gouverneur Ln,40.70355377,-74.00670227,40.70355377,-74.00670227,1765
2079202,E 33 St & 1 Ave,E 40 St & Park Ave,40.74322681432173,-73.97449783980846,40.750756,-73.978326,1763
3409976,Monroe St & Tompkins Ave,Macon St & Nostrand Ave,40.686203,-73.944694,40.6809833854,-73.9500479759,1763
4957047,Water St & Main St,Water St & Main St,40.703212,-73.990409,40.703212,-73.990409,1759
924682,Ave A & E 14 St,E 2 St & Avenue A,40.73031071000895,-73.98047178983688,40.72307749068673,-73.98583620786667,1758
5020084,West St & Liberty St,Vesey Pl & River Terrace,40.711444,-74.014847,40.7153379,-74.01658354,1750
3172947,Leonard St & Nassau Ave,Kingsland Ave & Nassau Ave,40.7239567849954,-73.94984364509583,40.72577,-73.94173,1742
176978,2 Ave & E 104 St,2 Ave & E 96 St,40.7892105,-73.94370784,40.7839636,-73.9471673,1733
2453271,E 88 St & 1 Ave,E 88 St & 1 Ave,40.778301,-73.9488134,40.778301,-73.9488134,1733
1412634,Central Park S & 6 Ave,5 Ave & E 78 St,40.76590936,-73.97634151,40.77632142182271,-73.96427392959595,1730
1982691,E 2 St & Avenue C,E 2 St & Avenue B,40.7208736,-73.98085795,40.72217444,-73.98368779,1730
599220,6 Ave & W 34 St,Broadway & W 41 St,40.74964,-73.98805,40.75513557,-73.98658032,1726
2001335,E 20 St & Park Ave,E 20 St & Park Ave,40.73827428,-73.98751968,40.73827428,-73.98751968,1724
656031,7 Ave S & Bleecker St,7 Ave S & Bleecker St,40.73213896287381,-74.00363802909851,40.73213896287381,-74.00363802909851,1722
4372961,W 22 St & 10 Ave,Broadway & E 21 St,40.74691959,-74.00451887,40.73988840858996,-73.98958593606949,1721
2740515,Grand Army Plaza & Central Park S,5 Ave & E 72 St,40.7643971,-73.97371465,40.77282817,-73.96685276,1718
4813177,W 84 St & Columbus Ave,W 84 St & Columbus Ave,40.78499979,-73.97283406,40.78499979,-73.97283406,1717
4365246,W 21 St & 6 Ave,W 20 St & 8 Ave,40.74173969,-73.99415556,40.74345335,-74.00004031,1717
2981908,India St Pier,Kent Ave & N 7 St,40.731734785883454,-73.9612390102593,40.72036775298455,-73.96165072917938,1713
2962827,Hudson St & W 13 St,Hudson St & W 13 St,40.74005708567285,-74.0052741765976,40.74005708567285,-74.0052741765976,1709
1421658,Central Park W & W 103 St,Central Park W & W 103 St,40.79558954105342,-73.96188408136368,40.79558954105342,-73.96188408136368,1708
643887,7 Ave & Central Park South,Central Park West & W 72 St,40.7667405590595,-73.9790689945221,40.77579376683666,-73.9762057363987,1708
4469589,W 34 St &	Hudson Blvd E,11 Ave & W 41 St,40.75516719072139,-74.00059908628464,40.76030096,-73.99884222,1707
3532043,Newtown Ave & 23 St,31 St & Newtown Ave,40.7713615,-73.9246145,40.7675487799971,-73.9209334552288,1704
2617557,Franklin St & Dupont St,Franklin St & Dupont St,40.73564,-73.95866,40.73564,-73.95866,1704
4941789,Washington St & Gansevoort St,West St & Chambers St,40.739323,-74.008119,40.71754834,-74.01322069,1703
2073331,E 33 St & 1 Ave,1 Ave & E 39 St,40.74322681432173,-73.97449783980846,40.74714,-73.97113,1703
1246460,Broadway & W 56 St,W 54 St & 11 Ave,40.7652654,-73.98192338,40.768333,-73.992573,1703
2293238,E 58 St & 3 Ave,E 58 St & 3 Ave,40.76095756,-73.96724467,40.76095756,-73.96724467,1700
4148461,Vesey Pl & River Terrace,West St & Chambers St,40.7153379,-74.01658354,40.71754834,-74.01322069,1696
5110238,Wythe Ave & Metropolitan Ave,N 6 St & Bedford Ave,40.716887,-73.963198,40.71745169,-73.95850939,1694
3293959,Madison Ave & E 82 St,Madison Ave & E 82 St,40.7781314,-73.96069399,40.7781314,-73.96069399,1693
2827929,Great Jones St,Great Jones St,40.72743423,-73.99379025,40.72743423,-73.99379025,1693
926140,Ave A & E 14 St,E 7 St & Avenue A,40.73031071000895,-73.98047178983688,40.72621788,-73.98379855,1690
